Name,Overall,Potential,Value,Wage,Preferred Foot,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Jersey Number,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
A. Çelebi,59,73,300000,2000,1,2.0,2.0,5,6,1,44.0,198,78,33.0,0.007469118069520253,0.017236426314277506,0.010916403332375754,0.009192760700948004,0.008043665613329504,0.007469118069520253,0.009192760700948004,0.009480034472852629,0.010054582016661878,0.01781097385808676,0.016661878770468257,0.01177822464808963,0.013789141051422007,0.012352772191898878,0.01177822464808963,0.01982189026141913,0.01580005745475438,0.020970985349037633,0.008043665613329504,0.01407641482332663,0.01465096236713588,0.006894570525711003,0.008330939385234128,47.0,0.012640045963803505,0.016087331226659007,0.018960068945705257,0.01982189026141913
Caio Marcelo,60,71,325000,1000,1,3.0,2.0,8,6,1,36.0,192,88,34.0,0.006944444444444445,0.016388888888888887,0.010555555555555556,0.008888888888888889,0.008055555555555555,0.01,0.009166666666666667,0.008888888888888889,0.01,0.018333333333333333,0.018333333333333333,0.015555555555555555,0.01388888888888889,0.01361111111111111,0.01138888888888889,0.020555555555555556,0.017222222222222226,0.020277777777777777,0.0061111111111111106,0.013333333333333334,0.015555555555555555,0.012222222222222221,0.01,41.0,0.012777777777777779,0.016666666666666666,0.018055555555555554,0.016666666666666666
M. Knox,53,75,140000,1000,1,3.0,2.0,8,6,26,16.0,177,66,32.0,0.019935920256318976,0.018511925952296192,0.01423994304022784,0.01317194731221075,0.018867924528301886,0.014595941616233536,0.01139195443218227,0.010323958704165184,0.018511925952296192,0.026699893200427198,0.0263438946244215,0.018155927376290494,0.018867924528301886,0.02847988608045568,0.016019935920256318,0.02278390886436454,0.019579921680313278,0.0177999288002848,0.017443930224279102,0.009967960128159488,0.004983980064079744,0.015663937344250624,0.01673193307226771,69.0,0.01673193307226771,0.004627981488074048,0.006407974368102527,0.004271982912068352
K. Ward,55,74,180000,1000,1,3.0,2.0,2,3,4,35.0,183,71,47.0,0.015867768595041323,0.011570247933884297,0.01983471074380165,0.015537190082644627,0.01652892561983471,0.01818181818181818,0.01818181818181818,0.01983471074380165,0.01818181818181818,0.023140495867768594,0.021818181818181816,0.024793388429752063,0.016198347107438015,0.01884297520661157,0.01487603305785124,0.016198347107438015,0.021487603305785124,0.01652892561983471,0.016198347107438015,0.012892561983471074,0.011570247933884297,0.01785123966942149,0.01884297520661157,55.0,0.01785123966942149,0.01652892561983471,0.013884297520661157,0.012892561983471074
N. Domínguez,76,77,7000000,12000,1,3.0,3.0,8,6,2,23.0,183,81,58.0,0.01056094182825485,0.011772853185595568,0.013331024930747922,0.0074445983379501385,0.011426592797783934,0.007617728531855956,0.009695290858725761,0.012465373961218836,0.012984764542936287,0.010214681440443213,0.010041551246537397,0.01038781163434903,0.011945983379501385,0.01038781163434903,0.013331024930747922,0.01229224376731302,0.013850415512465374,0.013677285318559556,0.011945983379501385,0.011945983379501385,0.012984764542936287,0.009695290858725761,0.013157894736842105,55.0,0.012119113573407203,0.012984764542936287,0.013157894736842105,0.012119113573407203
J. Sala,72,73,3000000,21000,1,4.0,3.0,2,3,17,7.0,155,75,74.0,0.009645061728395061,0.011574074074074075,0.013503086419753086,0.013117283950617283,0.013503086419753086,0.013503086419753086,0.01273148148148148,0.01273148148148148,0.013888888888888888,0.013695987654320988,0.014467592592592594,0.013888888888888888,0.013117283950617283,0.013695987654320988,0.013888888888888888,0.013310185185185185,0.01408179012345679,0.013695987654320988,0.013503086419753086,0.01427469135802469,0.013503086419753086,0.012345679012345678,0.01273148148148148,62.0,0.013503086419753086,0.013117283950617283,0.01427469135802469,0.013503086419753086
P. Aubameyang,88,88,59000000,265000,1,4.0,4.0,7,3,12,14.0,189,80,77.0,0.011363636363636364,0.010201446280991735,0.009943181818181818,0.011105371900826446,0.010201446280991735,0.010330578512396695,0.009555785123966943,0.008264462809917356,0.010588842975206611,0.012009297520661157,0.012267561983471075,0.00981404958677686,0.011234504132231406,0.009039256198347107,0.010588842975206611,0.010201446280991735,0.00981404958677686,0.00981404958677686,0.010201446280991735,0.005552685950413223,0.006198347107438016,0.01162190082644628,0.009943181818181818,76.0,0.011105371900826446,0.0034865702479338844,0.003228305785123967,0.0046487603305785125
P. Pekarík,75,75,4400000,23000,1,3.0,2.0,8,3,17,2.0,180,70,73.0,0.005155555555555556,0.007822222222222222,0.013155555555555556,0.006222222222222223,0.012977777777777779,0.01191111111111111,0.006933333333333334,0.011377777777777778,0.013511111111111113,0.012799999999999999,0.012977777777777779,0.012977777777777779,0.013511111111111113,0.013511111111111113,0.009955555555555556,0.0112,0.012266666666666667,0.011555555555555557,0.005333333333333334,0.011555555555555557,0.013333333333333334,0.0096,0.00871111111111111,49.0,0.012977777777777779,0.014044444444444443,0.013866666666666668,0.014400000000000001
A. Soukouna,58,58,130000,1000,1,2.0,2.0,8,6,26,23.0,183,76,31.0,0.01605231866825208,0.014268727705112961,0.016646848989298454,0.016349583828775268,0.017241379310344827,0.011296076099881093,0.009809750297265161,0.014268727705112961,0.015755053507728895,0.023186682520808563,0.022592152199762187,0.02110582639714625,0.015457788347205707,0.019322235434007132,0.017538644470868014,0.023186682520808563,0.019322235434007132,0.020214030915576692,0.014565992865636148,0.011296076099881093,0.008620689655172414,0.017241379310344827,0.01605231866825208,38.0,0.017241379310344827,0.010998810939357909,0.0047562425683709865,0.00535077288941736
B. Raman,73,79,5500000,20000,1,4.0,3.0,2,3,12,9.0,177,67,64.0,0.013135672734096453,0.012197410395946707,0.012385062863576655,0.012385062863576655,0.014261587539876148,0.013510977669356352,0.012572715331206605,0.009757928316757364,0.013510977669356352,0.017264027021955338,0.017264027021955338,0.01651341715143554,0.013135672734096453,0.015762807280915742,0.012948020266466504,0.015387502345655847,0.014824544942766,0.007318446237568024,0.013510977669356352,0.013510977669356352,0.0043160067554888345,0.013323325201726403,0.011071495590167011,65.0,0.0136986301369863,0.0046913116907487335,0.0037530493525989865,0.00281478701444924
M. Odjer,66,76,1000000,1000,1,2.0,3.0,0,3,4,6.0,174,69,36.0,0.010330578512396693,0.011019283746556474,0.01492194674012856,0.008264462809917356,0.01492194674012856,0.008034894398530761,0.007805325987144169,0.013774104683195593,0.015151515151515152,0.0202020202020202,0.018365472910927456,0.01767676767676768,0.01584022038567493,0.020431588613406795,0.01721763085399449,0.01652892561983471,0.02134986225895317,0.014462809917355372,0.015610651974288337,0.01721763085399449,0.01652892561983471,0.01492194674012856,0.012396694214876033,40.0,0.013085399449035813,0.01492194674012856,0.014462809917355372,0.014692378328741965
S. Aytaç,67,68,725000,5000,0,3.0,3.0,8,6,7,99.0,189,85,59.0,0.009356204054355092,0.015593673423925149,0.014925373134328358,0.010024504343951883,0.014925373134328358,0.014034306081532636,0.01514813989752729,0.013366005791935844,0.014702606371129428,0.01581644018712408,0.016484740476720876,0.01514813989752729,0.013143239028736911,0.013143239028736911,0.012920472265537981,0.011361104923145467,0.017153040766317667,0.01603920695032301,0.011583871686344397,0.014702606371129428,0.014702606371129428,0.01537090666072622,0.011138338159946536,55.0,0.01202940521274226,0.014479839607930497,0.014257072844731565,0.014702606371129428
M. Capuano,71,73,2400000,10000,0,2.0,2.0,2,6,8,25.0,186,80,45.0,0.003967466772465781,0.013886133703630232,0.011704026978774052,0.0035707200952192026,0.010513786947034318,0.007934933544931562,0.00416584011108907,0.011704026978774052,0.010910533624280896,0.012894267010513787,0.013291013687760365,0.013092640349137076,0.013092640349137076,0.012695893671890498,0.011704026978774052,0.015274747073993258,0.014679627058123387,0.016861733782979567,0.0075381868676849826,0.014481253719500098,0.013489387026383652,0.004959333465582225,0.007141440190438405,41.0,0.013489387026383652,0.013886133703630232,0.014084507042253521,0.013886133703630232
O. Fane,64,70,525000,3000,1,2.0,2.0,6,3,2,24.0,195,80,45.0,0.009521484375,0.014892578125,0.014892578125,0.007568359375,0.01416015625,0.009765625,0.00927734375,0.013916015625,0.014404296875,0.017822265625,0.015380859375,0.016845703125,0.013916015625,0.013671875,0.0146484375,0.015380859375,0.0224609375,0.02001953125,0.0126953125,0.016357421875,0.0146484375,0.010986328125,0.013916015625,48.0,0.013916015625,0.013916015625,0.015625,0.01513671875
J. Calleri,77,82,12000000,24000,1,2.0,4.0,2,6,13,12.0,155,77,56.0,0.012818350480688143,0.013998988024962052,0.011131725417439703,0.011975037949063922,0.012481025468038455,0.009613762860516108,0.0059031877213695395,0.00978242536684095,0.012649687974363298,0.011975037949063922,0.012143700455388767,0.012143700455388767,0.012987012987012988,0.013324337999662676,0.01315567549333783,0.013998988024962052,0.012481025468038455,0.011975037949063922,0.011637712936414234,0.010963062911114858,0.0062405127340192275,0.013324337999662676,0.011300387923764546,62.0,0.012481025468038455,0.00927643784786642,0.006577837746668915,0.005397200202395008
N. Quaschner,65,69,700000,4000,1,3.0,2.0,2,6,12,18.0,183,81,64.0,0.014437869822485207,0.014674556213017753,0.015147928994082842,0.015857988165680473,0.014674556213017753,0.013727810650887575,0.012071005917159762,0.012781065088757397,0.015147928994082842,0.018698224852071003,0.019408284023668638,0.015621301775147927,0.013727810650887575,0.015621301775147927,0.01680473372781065,0.017988165680473372,0.016331360946745564,0.017514792899408282,0.012544378698224851,0.015857988165680473,0.006627218934911243,0.014674556213017753,0.01301775147928994,59.0,0.013727810650887575,0.006627218934911243,0.006390532544378698,0.004023668639053255
T. Hasegawa,66,71,850000,3000,1,4.0,3.0,1,3,0,16.0,168,58,54.0,0.011937557392102846,0.0073461891643709825,0.014462809917355372,0.01492194674012856,0.016988062442607896,0.015151515151515152,0.011248852157943067,0.01147842056932966,0.015381083562901745,0.020890725436179983,0.018824609733700644,0.02134986225895317,0.016069788797061522,0.021120293847566578,0.014462809917355372,0.020890725436179983,0.016758494031221302,0.006657483930211203,0.013774104683195593,0.008953168044077135,0.00573921028466483,0.01285583103764922,0.013314967860422406,58.0,0.01492194674012856,0.00642791551882461,0.0073461891643709825,0.006657483930211203
M. Valdifiori,75,75,3800000,13000,1,3.0,3.0,5,3,2,16.0,186,71,75.0,0.008177777777777777,0.011555555555555557,0.014933333333333335,0.010488888888888888,0.012444444444444445,0.012799999999999999,0.012799999999999999,0.014933333333333335,0.014044444444444443,0.0096,0.009422222222222222,0.011555555555555557,0.012088888888888889,0.011022222222222221,0.012088888888888889,0.0112,0.009777777777777778,0.011733333333333333,0.012088888888888889,0.013511111111111113,0.013333333333333334,0.009422222222222222,0.014222222222222221,52.0,0.012799999999999999,0.01191111111111111,0.012444444444444445,0.011733333333333333
T. Hübers,66,75,875000,6000,1,4.0,2.0,8,6,1,15.0,192,82,40.0,0.008264462809917356,0.01423324150596878,0.014462809917355372,0.008034894398530761,0.011937557392102846,0.008723599632690543,0.008953168044077135,0.013774104683195593,0.013774104683195593,0.014462809917355372,0.01492194674012856,0.011019283746556474,0.012626262626262626,0.01147842056932966,0.011707988980716254,0.015610651974288337,0.013085399449035813,0.01790633608815427,0.008034894398530761,0.015610651974288337,0.013544536271808998,0.009641873278236915,0.012167125803489439,40.0,0.013314967860422406,0.015151515151515152,0.015610651974288337,0.014462809917355372
Jonathan Pereira,69,69,950000,6000,1,3.0,3.0,2,6,26,9.0,171,61,51.0,0.01554295316110061,0.011132115101869355,0.013022474270111321,0.013862633900441084,0.015332913253518168,0.01260239445494644,0.013022474270111321,0.00945179584120983,0.014702793530770848,0.017433312329342577,0.017013232514177697,0.017013232514177697,0.01638311279143037,0.01890359168241966,0.012182314639781557,0.014912833438353286,0.010081915563957152,0.007351396765385424,0.013652593992858642,0.012392354547364,0.006091157319890779,0.016173072883847932,0.012392354547364,61.0,0.014072673808023524,0.006721277042638102,0.0035706784289014915,0.003360638521319051
Diego Aguirre,67,67,800000,4000,0,3.0,3.0,8,6,12,18.0,180,64,66.0,0.012920472265537981,0.008687903764758299,0.014257072844731565,0.008687903764758299,0.01537090666072622,0.013588772555134774,0.009356204054355092,0.014034306081532636,0.01514813989752729,0.017375807529516597,0.01826687458231232,0.017598574292715528,0.013366005791935844,0.017153040766317667,0.01202940521274226,0.015593673423925149,0.013811539318333704,0.008910670527957227,0.010024504343951883,0.011361104923145467,0.010915571396747606,0.014257072844731565,0.013366005791935844,52.0,0.013366005791935844,0.010915571396747606,0.011361104923145467,0.010915571396747606
D. Henriquez,60,76,450000,1000,1,3.0,3.0,2,6,24,33.0,177,65,42.0,0.018055555555555554,0.016944444444444443,0.017777777777777778,0.01138888888888889,0.018333333333333333,0.009722222222222222,0.01,0.01611111111111111,0.0175,0.02,0.020277777777777777,0.01888888888888889,0.01111111111111111,0.019444444444444445,0.017222222222222226,0.0175,0.018055555555555554,0.016944444444444443,0.008888888888888889,0.01611111111111111,0.008055555555555555,0.016944444444444443,0.015277777777777777,53.0,0.014722222222222222,0.009722222222222222,0.008333333333333333,0.0077777777777777776
F. Andone,77,81,11000000,49000,1,3.0,3.0,0,6,26,10.0,155,78,62.0,0.012649687974363298,0.012818350480688143,0.011300387923764546,0.012481025468038455,0.011806375442739079,0.00978242536684095,0.00927643784786642,0.008939112835216732,0.012481025468038455,0.012818350480688143,0.01231236296171361,0.012818350480688143,0.013998988024962052,0.011637712936414234,0.012987012987012988,0.01315567549333783,0.014504975543936581,0.012481025468038455,0.012143700455388767,0.014504975543936581,0.008601787822567044,0.014167650531286893,0.011300387923764546,74.0,0.01433631303761174,0.007758475290942823,0.008770450328891887,0.0064091752403440715
S. Nkansah,62,71,400000,1000,1,3.0,2.0,8,6,18,6.0,189,78,40.0,0.007023933402705515,0.015608740894901146,0.014308012486992715,0.005202913631633715,0.0109261186264308,0.008064516129032258,0.007804370447450573,0.009885535900104058,0.011966701352757545,0.014308012486992715,0.014308012486992715,0.01586888657648283,0.0145681581685744,0.01586888657648283,0.0109261186264308,0.01404786680541103,0.013007284079084287,0.01716961498439126,0.0065036420395421434,0.013527575442247659,0.016129032258064516,0.007023933402705515,0.009105098855359001,40.0,0.01222684703433923,0.016909469302809572,0.017429760665972942,0.016909469302809572
V. Ayala,72,72,2900000,11000,1,3.0,3.0,8,6,4,16.0,155,70,71.0,0.01253858024691358,0.01253858024691358,0.013695987654320988,0.011188271604938273,0.013503086419753086,0.01427469135802469,0.014467592592592594,0.01408179012345679,0.013695987654320988,0.013695987654320988,0.01408179012345679,0.014467592592592594,0.01408179012345679,0.013888888888888888,0.017361111111111112,0.014853395061728395,0.015046296296296295,0.013310185185185185,0.0160108024691358,0.014660493827160495,0.01253858024691358,0.013117283950617283,0.013310185185185185,58.0,0.01273148148148148,0.013310185185185185,0.013117283950617283,0.012152777777777778
E. Suagher,67,70,800000,8000,1,2.0,2.0,3,3,18,2.0,195,82,25.0,0.003341501447983961,0.01514813989752729,0.011361104923145467,0.004455335263978614,0.008465137001559367,0.004232568500779683,0.006683002895967922,0.010915571396747606,0.01202940521274226,0.011806638449543327,0.013811539318333704,0.01225217197594119,0.014034306081532636,0.014257072844731565,0.013811539318333704,0.016484740476720876,0.015593673423925149,0.01603920695032301,0.011138338159946536,0.01537090666072622,0.01514813989752729,0.00311873468478503,0.0037870349743818225,30.0,0.01514813989752729,0.01514813989752729,0.014702606371129428,0.014702606371129428
M. Haakenstad,63,66,375000,1000,1,4.0,2.0,2,6,17,2.0,183,73,55.0,0.01234567901234568,0.013605442176870748,0.014109347442680775,0.010330057949105569,0.014865205341395817,0.012093726379440664,0.009322247417485514,0.01234567901234568,0.014613252708490803,0.021164021164021163,0.021164021164021163,0.016124968505920885,0.013857394809775762,0.01511715797430083,0.01436130007558579,0.016880826404635927,0.02292768959435626,0.018392542202066015,0.012093726379440664,0.016880826404635927,0.014613252708490803,0.011589821113630636,0.01234567901234568,29.0,0.013857394809775762,0.014109347442680775,0.01436130007558579,0.014109347442680775
