Name,Overall,Potential,Value,Wage,Preferred Foot,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Jersey Number,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
F. Mattia,69,69,775000,7000,0,3.0,2.0,8,6,18,2.0,192,77,30.0,24.0,60.0,72.0,33.0,27.0,29.0,25.0,71.0,35.0,33.0,31.0,31.0,70.0,31.0,38.0,31.0,31.0,82.0,21.0,77.0,67.0,20.0,27.0,38.0,49.0,73.0,72.0,70.0
Y. Opanasenko,69,69,875000,8000,0,3.0,3.0,6,6,17,39.0,155,74,69.0,41.0,51.0,64.0,42.0,68.0,64.0,62.0,61.0,64.0,71.0,73.0,70.0,64.0,64.0,49.0,64.0,70.0,71.0,52.0,62.0,68.0,68.0,64.0,40.0,55.0,71.0,71.0,70.0
B. van Polen,69,69,575000,5000,0,3.0,2.0,0,6,7,2.0,155,73,63.0,46.0,62.0,70.0,31.0,65.0,46.0,40.0,71.0,66.0,69.0,68.0,67.0,69.0,69.0,53.0,74.0,76.0,66.0,56.0,74.0,68.0,60.0,47.0,72.0,70.0,67.0,69.0,67.0
F. Brorsson,69,75,1200000,3000,0,2.0,2.0,6,9,1,31.0,186,81,37.0,20.0,61.0,54.0,34.0,53.0,39.0,27.0,52.0,55.0,55.0,74.0,60.0,64.0,56.0,47.0,87.0,56.0,83.0,33.0,82.0,74.0,28.0,44.0,33.0,65.0,64.0,65.0,58.0
D. Saint-Louis,69,75,1400000,4000,0,3.0,3.0,7,3,14,26.0,183,78,65.0,73.0,53.0,63.0,68.0,73.0,63.0,64.0,58.0,72.0,79.0,78.0,82.0,57.0,73.0,66.0,60.0,64.0,67.0,55.0,39.0,24.0,64.0,58.0,64.0,59.0,26.0,36.0,30.0
J. Fuchs,69,80,1600000,3000,0,3.0,2.0,8,6,2,6.0,180,70,43.0,45.0,48.0,73.0,37.0,61.0,42.0,35.0,70.0,69.0,79.0,81.0,88.0,64.0,81.0,62.0,73.0,70.0,66.0,33.0,68.0,65.0,44.0,45.0,45.0,64.0,72.0,68.0,65.0
L. Coulibaly,69,79,1700000,9000,0,3.0,3.0,0,6,4,23.0,180,67,52.0,53.0,66.0,71.0,43.0,72.0,54.0,42.0,68.0,70.0,78.0,76.0,73.0,69.0,77.0,62.0,65.0,80.0,73.0,54.0,77.0,72.0,59.0,62.0,49.0,64.0,70.0,73.0,69.0
Jonathan Pereira,69,69,950000,6000,0,3.0,3.0,2,6,26,9.0,171,61,51.0,74.0,53.0,62.0,66.0,73.0,60.0,62.0,45.0,70.0,83.0,81.0,81.0,78.0,90.0,58.0,71.0,48.0,35.0,65.0,59.0,29.0,77.0,59.0,61.0,67.0,32.0,17.0,16.0
C. Avinel,69,69,700000,4000,0,3.0,2.0,8,6,18,21.0,155,70,37.0,41.0,65.0,59.0,44.0,30.0,33.0,39.0,59.0,51.0,69.0,75.0,62.0,58.0,57.0,55.0,90.0,78.0,80.0,49.0,74.0,62.0,38.0,48.0,46.0,62.0,69.0,69.0,63.0
Felipe Macedo,69,75,1200000,4000,0,2.0,2.0,8,3,1,13.0,189,76,28.0,26.0,65.0,53.0,21.0,38.0,30.0,31.0,37.0,45.0,62.0,54.0,52.0,59.0,55.0,49.0,68.0,60.0,77.0,21.0,76.0,74.0,23.0,31.0,46.0,60.0,64.0,72.0,73.0
M. Çelik,69,69,1100000,24000,0,3.0,3.0,2,9,0,88.0,155,75,65.0,68.0,68.0,64.0,52.0,72.0,46.0,49.0,55.0,70.0,78.0,79.0,80.0,67.0,55.0,70.0,53.0,71.0,57.0,68.0,50.0,18.0,68.0,66.0,69.0,53.0,25.0,19.0,15.0
M. Etame,69,69,1000000,8000,0,3.0,3.0,0,6,12,9.0,155,77,67.0,67.0,74.0,68.0,76.0,68.0,54.0,49.0,58.0,67.0,75.0,76.0,71.0,70.0,59.0,73.0,83.0,64.0,77.0,68.0,73.0,57.0,71.0,68.0,65.0,67.0,60.0,31.0,28.0
Adrián Diéguez,69,77,1300000,9000,1,3.0,2.0,8,3,1,26.0,189,69,59.0,23.0,64.0,60.0,35.0,44.0,28.0,32.0,39.0,59.0,62.0,62.0,57.0,63.0,50.0,45.0,75.0,62.0,68.0,27.0,61.0,68.0,33.0,32.0,41.0,55.0,72.0,73.0,70.0
C. Salcido,69,69,140000,11000,0,3.0,2.0,6,6,1,3.0,180,80,70.0,45.0,67.0,70.0,50.0,62.0,54.0,62.0,68.0,65.0,34.0,34.0,57.0,67.0,67.0,72.0,74.0,66.0,79.0,69.0,81.0,67.0,60.0,61.0,62.0,73.0,65.0,66.0,67.0
J. Gastien,69,69,775000,3000,0,3.0,3.0,6,3,10,25.0,155,69,51.0,71.0,56.0,69.0,48.0,71.0,50.0,61.0,65.0,69.0,62.0,65.0,76.0,56.0,82.0,67.0,64.0,93.0,72.0,63.0,81.0,62.0,65.0,65.0,52.0,62.0,65.0,67.0,59.0
M. Roberts,69,71,1000000,12000,0,2.0,2.0,8,6,1,4.0,195,81,23.0,21.0,74.0,51.0,23.0,33.0,24.0,29.0,56.0,64.0,52.0,62.0,41.0,68.0,51.0,33.0,82.0,62.0,80.0,20.0,65.0,67.0,25.0,32.0,34.0,52.0,66.0,67.0,66.0
A. Mac Allister,69,83,2200000,3000,0,3.0,3.0,8,6,4,10.0,180,70,59.0,64.0,39.0,71.0,39.0,70.0,58.0,72.0,67.0,71.0,70.0,69.0,67.0,68.0,71.0,67.0,63.0,67.0,58.0,62.0,47.0,45.0,69.0,76.0,65.0,69.0,69.0,54.0,51.0
C. Schneuwly,69,69,1000000,8000,0,3.0,3.0,8,3,0,19.0,155,74,65.0,67.0,52.0,66.0,61.0,66.0,59.0,63.0,67.0,68.0,66.0,73.0,70.0,64.0,61.0,68.0,70.0,81.0,64.0,66.0,45.0,54.0,75.0,71.0,58.0,65.0,60.0,54.0,50.0
Edu Ramos,69,73,1100000,5000,0,3.0,2.0,8,6,2,24.0,155,67,57.0,46.0,34.0,78.0,37.0,52.0,48.0,53.0,74.0,70.0,65.0,67.0,73.0,63.0,74.0,66.0,54.0,74.0,69.0,49.0,61.0,66.0,56.0,64.0,48.0,58.0,60.0,66.0,61.0
P. Calandria,69,69,375000,3000,0,3.0,2.0,7,3,26,9.0,183,80,57.0,74.0,77.0,68.0,53.0,59.0,58.0,56.0,54.0,65.0,39.0,62.0,58.0,63.0,56.0,69.0,56.0,52.0,80.0,65.0,45.0,28.0,69.0,55.0,77.0,72.0,21.0,39.0,33.0
J. Medranda,69,75,1200000,3000,1,2.0,3.0,6,3,7,94.0,177,68,64.0,65.0,44.0,67.0,37.0,72.0,50.0,57.0,56.0,74.0,77.0,71.0,77.0,70.0,86.0,69.0,54.0,71.0,64.0,65.0,76.0,67.0,67.0,64.0,53.0,68.0,65.0,70.0,71.0
L. Stulac,69,77,1300000,14000,0,3.0,2.0,8,3,2,5.0,180,70,60.0,52.0,55.0,74.0,67.0,60.0,70.0,64.0,70.0,69.0,70.0,71.0,74.0,64.0,72.0,73.0,64.0,71.0,69.0,78.0,65.0,66.0,61.0,68.0,50.0,61.0,63.0,69.0,66.0
S. Moutoussamy,69,78,1600000,9000,1,3.0,3.0,2,3,4,18.0,180,72,68.0,54.0,46.0,74.0,62.0,76.0,53.0,42.0,69.0,75.0,79.0,71.0,81.0,60.0,82.0,52.0,42.0,64.0,58.0,62.0,51.0,63.0,63.0,63.0,46.0,65.0,66.0,72.0,69.0
M. Schönbächler,69,69,1100000,8000,0,4.0,3.0,2,6,22,27.0,174,67,68.0,63.0,36.0,64.0,49.0,71.0,65.0,61.0,64.0,68.0,70.0,74.0,79.0,65.0,84.0,64.0,58.0,56.0,60.0,55.0,28.0,49.0,75.0,70.0,50.0,66.0,36.0,32.0,23.0
N. Giannetti,69,69,1100000,15000,0,4.0,3.0,8,3,26,10.0,155,73,56.0,68.0,72.0,60.0,64.0,66.0,65.0,50.0,52.0,68.0,79.0,79.0,82.0,60.0,67.0,60.0,87.0,60.0,69.0,60.0,43.0,20.0,72.0,60.0,62.0,62.0,52.0,17.0,16.0
Pablo Pérez,69,73,1400000,5000,0,3.0,3.0,7,3,0,22.0,189,79,60.0,64.0,76.0,72.0,63.0,67.0,67.0,60.0,70.0,70.0,58.0,62.0,68.0,64.0,44.0,64.0,75.0,72.0,67.0,61.0,40.0,54.0,71.0,69.0,78.0,63.0,49.0,48.0,47.0
J. Roye,69,69,1000000,3000,0,3.0,3.0,2,6,19,8.0,180,68,63.0,67.0,48.0,71.0,61.0,65.0,66.0,73.0,65.0,72.0,67.0,70.0,70.0,64.0,79.0,69.0,59.0,82.0,57.0,65.0,67.0,58.0,64.0,72.0,72.0,63.0,44.0,51.0,44.0
M. Diemers,69,73,1400000,4000,0,4.0,3.0,8,6,0,10.0,180,70,66.0,64.0,52.0,70.0,55.0,68.0,56.0,67.0,73.0,69.0,64.0,68.0,67.0,64.0,76.0,75.0,59.0,62.0,52.0,72.0,65.0,65.0,62.0,69.0,71.0,62.0,64.0,58.0,56.0
Matheus Reis,69,73,1100000,4000,1,2.0,3.0,8,6,7,2.0,183,79,68.0,44.0,58.0,65.0,42.0,64.0,47.0,46.0,40.0,66.0,70.0,67.0,59.0,66.0,57.0,40.0,74.0,67.0,77.0,42.0,57.0,67.0,50.0,47.0,49.0,65.0,65.0,74.0,72.0
Jon Toral,69,74,1400000,12000,1,3.0,3.0,8,3,0,10.0,183,77,67.0,59.0,59.0,71.0,63.0,68.0,59.0,59.0,66.0,71.0,74.0,70.0,69.0,59.0,66.0,67.0,54.0,65.0,59.0,65.0,46.0,46.0,69.0,72.0,49.0,61.0,43.0,59.0,48.0
L. Melano,69,74,1400000,4000,0,3.0,3.0,7,3,26,26.0,186,81,66.0,63.0,62.0,65.0,67.0,68.0,66.0,35.0,61.0,65.0,91.0,89.0,79.0,68.0,57.0,69.0,61.0,77.0,78.0,65.0,55.0,24.0,67.0,65.0,56.0,49.0,30.0,29.0,28.0
C. Kazim-Richards,69,69,950000,5000,0,1.0,2.0,4,9,23,30.0,189,95,69.0,67.0,74.0,69.0,68.0,68.0,64.0,64.0,68.0,55.0,63.0,65.0,70.0,68.0,64.0,77.0,78.0,66.0,84.0,68.0,78.0,15.0,67.0,63.0,63.0,58.0,21.0,43.0,41.0
P. Haring,69,76,1200000,4000,0,3.0,2.0,6,6,9,5.0,189,85,65.0,54.0,70.0,68.0,30.0,67.0,63.0,24.0,69.0,70.0,67.0,63.0,65.0,60.0,62.0,64.0,72.0,67.0,73.0,23.0,67.0,70.0,50.0,63.0,42.0,68.0,70.0,68.0,64.0
G. Niedermeier,69,69,600000,5000,0,2.0,2.0,8,3,8,5.0,192,80,25.0,30.0,80.0,35.0,29.0,28.0,36.0,32.0,36.0,29.0,45.0,52.0,30.0,69.0,30.0,57.0,56.0,33.0,78.0,16.0,87.0,56.0,39.0,41.0,49.0,56.0,69.0,74.0,73.0
A. O'Brien,69,72,1300000,6000,0,3.0,3.0,2,6,12,18.0,183,72,65.0,65.0,60.0,67.0,57.0,69.0,61.0,40.0,65.0,66.0,77.0,74.0,73.0,64.0,65.0,66.0,69.0,76.0,69.0,63.0,66.0,29.0,68.0,66.0,57.0,60.0,30.0,32.0,25.0
J. Holt,69,73,1300000,22000,0,4.0,3.0,0,6,9,4.0,168,70,53.0,57.0,42.0,73.0,59.0,65.0,57.0,43.0,65.0,73.0,81.0,73.0,93.0,65.0,92.0,61.0,85.0,86.0,57.0,57.0,72.0,62.0,67.0,63.0,48.0,68.0,58.0,61.0,57.0
S. Rosales,69,77,1500000,8000,0,4.0,3.0,8,3,12,10.0,155,72,55.0,61.0,72.0,64.0,52.0,78.0,69.0,55.0,62.0,68.0,80.0,82.0,74.0,57.0,70.0,62.0,74.0,64.0,59.0,57.0,33.0,22.0,66.0,76.0,61.0,63.0,13.0,17.0,14.0
N. Reniero,69,78,1600000,9000,0,3.0,3.0,0,6,26,15.0,183,79,53.0,72.0,69.0,62.0,52.0,70.0,61.0,51.0,60.0,69.0,64.0,66.0,62.0,64.0,65.0,69.0,70.0,68.0,76.0,65.0,41.0,23.0,66.0,49.0,59.0,62.0,44.0,17.0,18.0
L. Singh,69,81,1900000,6000,0,4.0,3.0,8,3,26,55.0,174,60,63.0,71.0,54.0,62.0,59.0,77.0,64.0,67.0,45.0,72.0,88.0,85.0,88.0,71.0,86.0,73.0,46.0,67.0,34.0,62.0,32.0,23.0,66.0,56.0,68.0,72.0,22.0,31.0,31.0
G. Papunashvili,69,76,1500000,5000,1,1.0,3.0,1,6,22,19.0,155,76,69.0,66.0,43.0,66.0,59.0,74.0,66.0,70.0,65.0,71.0,70.0,72.0,68.0,59.0,66.0,65.0,44.0,61.0,64.0,67.0,40.0,28.0,67.0,66.0,66.0,76.0,35.0,34.0,37.0
S. Souprayen,69,69,800000,4000,1,3.0,2.0,8,3,7,26.0,189,70,70.0,20.0,65.0,66.0,45.0,65.0,64.0,32.0,64.0,62.0,69.0,68.0,72.0,70.0,65.0,57.0,74.0,75.0,70.0,43.0,69.0,68.0,44.0,54.0,44.0,67.0,68.0,68.0,69.0
B. Schmitz,69,72,1100000,8000,0,3.0,2.0,2,3,18,2.0,183,75,67.0,35.0,59.0,70.0,42.0,62.0,68.0,58.0,52.0,67.0,68.0,69.0,68.0,71.0,64.0,71.0,67.0,70.0,68.0,64.0,65.0,68.0,63.0,57.0,32.0,66.0,67.0,70.0,69.0
A. Robinson,69,81,1600000,23000,1,2.0,3.0,8,3,7,22.0,155,64,60.0,33.0,54.0,48.0,32.0,69.0,35.0,39.0,33.0,68.0,85.0,86.0,73.0,66.0,72.0,32.0,70.0,73.0,67.0,31.0,65.0,67.0,49.0,40.0,45.0,54.0,68.0,69.0,67.0
I. Jebali,69,72,1300000,4000,0,3.0,4.0,8,6,26,27.0,186,84,53.0,71.0,55.0,66.0,58.0,76.0,57.0,48.0,60.0,70.0,72.0,74.0,68.0,60.0,60.0,72.0,55.0,70.0,74.0,66.0,58.0,41.0,68.0,69.0,61.0,68.0,57.0,41.0,28.0
L. Damour,69,72,1100000,19000,0,4.0,2.0,0,6,2,20.0,155,75,59.0,61.0,58.0,66.0,55.0,60.0,60.0,52.0,65.0,64.0,63.0,68.0,75.0,70.0,61.0,65.0,71.0,79.0,63.0,62.0,79.0,67.0,52.0,66.0,39.0,58.0,66.0,68.0,67.0
M. Modolo,69,69,825000,3000,1,3.0,2.0,6,6,8,13.0,186,82,40.0,42.0,76.0,62.0,41.0,40.0,22.0,26.0,58.0,55.0,61.0,70.0,69.0,60.0,51.0,61.0,79.0,76.0,87.0,41.0,65.0,58.0,40.0,42.0,38.0,62.0,65.0,68.0,65.0
M. Fossati,69,72,1300000,3000,0,3.0,3.0,6,3,4,5.0,155,73,51.0,56.0,52.0,72.0,55.0,66.0,65.0,68.0,70.0,73.0,66.0,68.0,78.0,65.0,72.0,70.0,58.0,76.0,63.0,66.0,68.0,50.0,63.0,69.0,65.0,67.0,59.0,51.0,51.0
R. Echeverría,69,79,1500000,5000,0,3.0,3.0,8,3,1,20.0,155,73,52.0,44.0,65.0,71.0,36.0,65.0,45.0,40.0,65.0,68.0,70.0,75.0,65.0,62.0,67.0,67.0,60.0,74.0,74.0,59.0,74.0,67.0,55.0,65.0,44.0,53.0,70.0,68.0,65.0
H. Fertoli,69,74,1400000,8000,0,3.0,3.0,8,3,12,26.0,180,63,68.0,59.0,49.0,67.0,60.0,73.0,53.0,40.0,53.0,68.0,83.0,80.0,85.0,57.0,75.0,66.0,69.0,59.0,61.0,55.0,55.0,33.0,68.0,63.0,60.0,64.0,42.0,45.0,38.0
C. O'Dowda,69,77,1500000,17000,1,2.0,3.0,8,3,13,8.0,155,75,68.0,58.0,59.0,67.0,48.0,73.0,55.0,57.0,56.0,69.0,87.0,84.0,80.0,62.0,70.0,60.0,67.0,71.0,65.0,57.0,48.0,38.0,59.0,62.0,58.0,56.0,43.0,31.0,25.0
D. Monsalve,69,69,325000,1000,0,4.0,2.0,8,3,1,2.0,189,82,23.0,25.0,75.0,60.0,23.0,39.0,27.0,22.0,32.0,48.0,48.0,48.0,42.0,63.0,44.0,38.0,55.0,52.0,82.0,18.0,64.0,74.0,40.0,35.0,37.0,60.0,70.0,67.0,66.0
Brian Oliván,69,76,1200000,4000,1,3.0,3.0,2,3,7,2.0,155,70,74.0,55.0,57.0,63.0,51.0,70.0,71.0,41.0,59.0,71.0,68.0,74.0,68.0,66.0,69.0,63.0,62.0,91.0,63.0,48.0,78.0,70.0,64.0,49.0,62.0,61.0,53.0,63.0,64.0
R. González,69,71,1000000,2000,0,3.0,2.0,8,6,8,6.0,183,78,32.0,34.0,71.0,61.0,24.0,42.0,22.0,32.0,51.0,62.0,53.0,55.0,58.0,59.0,52.0,49.0,72.0,69.0,81.0,36.0,75.0,58.0,32.0,35.0,40.0,62.0,72.0,71.0,62.0
M. Ponce,69,69,800000,16000,1,4.0,3.0,2,9,7,16.0,180,82,67.0,45.0,50.0,65.0,41.0,63.0,60.0,59.0,64.0,67.0,69.0,69.0,67.0,66.0,64.0,68.0,82.0,81.0,79.0,63.0,72.0,69.0,57.0,50.0,50.0,66.0,62.0,67.0,69.0
D. Novaretti,69,69,425000,5000,1,3.0,2.0,8,3,1,4.0,195,86,34.0,26.0,71.0,59.0,15.0,32.0,46.0,39.0,61.0,47.0,33.0,36.0,32.0,68.0,33.0,31.0,33.0,62.0,84.0,26.0,75.0,68.0,13.0,42.0,30.0,50.0,70.0,70.0,67.0
A. Lang,69,71,0,0,0,3.0,2.0,8,6,1,2.0,189,83,49.0,36.0,70.0,52.0,30.0,32.0,28.0,50.0,48.0,59.0,57.0,63.0,59.0,59.0,67.0,48.0,71.0,56.0,73.0,43.0,64.0,71.0,46.0,26.0,56.0,63.0,67.0,73.0,71.0
S. Villa,69,79,1700000,10000,0,3.0,3.0,8,3,24,22.0,155,71,68.0,63.0,35.0,63.0,38.0,72.0,39.0,35.0,52.0,69.0,83.0,83.0,82.0,66.0,70.0,54.0,55.0,70.0,50.0,40.0,53.0,26.0,67.0,63.0,50.0,65.0,45.0,25.0,26.0
B. Nastić,69,73,1100000,6000,1,3.0,2.0,8,6,7,3.0,183,80,69.0,26.0,55.0,63.0,28.0,59.0,43.0,34.0,59.0,62.0,69.0,68.0,66.0,66.0,65.0,70.0,70.0,73.0,68.0,38.0,71.0,67.0,53.0,57.0,37.0,64.0,68.0,72.0,70.0
S. Bornauw,69,81,1600000,4000,0,3.0,2.0,8,6,8,45.0,192,88,65.0,34.0,67.0,65.0,26.0,56.0,41.0,42.0,70.0,64.0,60.0,64.0,58.0,58.0,52.0,61.0,63.0,66.0,88.0,39.0,71.0,63.0,42.0,55.0,34.0,58.0,65.0,71.0,67.0
A. Karabulut,69,69,1000000,7000,1,3.0,3.0,7,9,12,17.0,155,70,70.0,60.0,52.0,64.0,47.0,76.0,68.0,58.0,55.0,69.0,74.0,75.0,79.0,65.0,72.0,69.0,68.0,68.0,67.0,68.0,65.0,29.0,67.0,66.0,54.0,65.0,45.0,49.0,35.0
L. Mühl,69,81,1700000,7000,0,3.0,2.0,8,6,8,28.0,189,83,49.0,25.0,61.0,69.0,39.0,52.0,39.0,22.0,67.0,66.0,64.0,79.0,54.0,69.0,49.0,59.0,65.0,65.0,81.0,45.0,70.0,61.0,29.0,59.0,26.0,65.0,62.0,73.0,73.0
L. Bénes,69,82,2000000,9000,1,3.0,3.0,8,6,0,22.0,155,72,71.0,62.0,38.0,76.0,75.0,64.0,76.0,68.0,63.0,71.0,67.0,64.0,76.0,58.0,78.0,64.0,59.0,58.0,56.0,68.0,49.0,28.0,63.0,69.0,50.0,56.0,35.0,33.0,47.0
F. Espíndola,69,69,650000,7000,1,4.0,3.0,2,6,26,14.0,180,80,69.0,68.0,61.0,62.0,64.0,72.0,73.0,68.0,56.0,68.0,75.0,71.0,74.0,66.0,70.0,76.0,72.0,79.0,64.0,64.0,80.0,32.0,69.0,70.0,69.0,65.0,22.0,22.0,13.0
A. Matthews,69,71,1000000,7000,0,3.0,3.0,2,6,17,2.0,155,71,70.0,43.0,58.0,68.0,43.0,67.0,73.0,52.0,67.0,68.0,79.0,75.0,76.0,70.0,73.0,69.0,74.0,65.0,71.0,62.0,66.0,65.0,63.0,64.0,50.0,70.0,64.0,70.0,67.0
R. Millar,69,69,325000,4000,0,4.0,3.0,8,3,19,20.0,183,76,70.0,65.0,60.0,71.0,68.0,69.0,71.0,66.0,70.0,70.0,55.0,64.0,64.0,67.0,57.0,69.0,73.0,58.0,78.0,64.0,61.0,68.0,66.0,72.0,80.0,74.0,64.0,62.0,56.0
A. Traustason,69,72,1300000,4000,0,3.0,3.0,2,3,12,21.0,155,77,70.0,64.0,43.0,63.0,69.0,69.0,71.0,66.0,61.0,70.0,80.0,77.0,78.0,67.0,73.0,71.0,52.0,78.0,63.0,71.0,71.0,44.0,62.0,62.0,57.0,72.0,52.0,48.0,53.0
J. Zacaría,69,69,1100000,7000,1,3.0,3.0,0,6,14,28.0,177,76,67.0,63.0,47.0,67.0,51.0,73.0,75.0,74.0,69.0,67.0,80.0,75.0,71.0,65.0,72.0,74.0,50.0,68.0,62.0,73.0,48.0,68.0,73.0,61.0,59.0,70.0,37.0,54.0,58.0
A. Bodzek,69,69,600000,12000,0,2.0,2.0,3,6,10,13.0,183,80,49.0,48.0,63.0,66.0,54.0,57.0,61.0,59.0,65.0,59.0,47.0,38.0,54.0,68.0,62.0,66.0,80.0,75.0,78.0,59.0,71.0,71.0,44.0,59.0,55.0,70.0,69.0,74.0,70.0
Aníbal Capela,69,71,1000000,2000,0,3.0,2.0,6,6,1,4.0,189,84,40.0,19.0,72.0,53.0,21.0,36.0,43.0,45.0,41.0,53.0,41.0,47.0,53.0,65.0,60.0,38.0,89.0,59.0,90.0,24.0,76.0,66.0,24.0,39.0,48.0,59.0,60.0,67.0,64.0
Emidio Hoffman,69,69,325000,14000,0,3.0,2.0,8,3,1,20.0,189,79,54.0,48.0,69.0,62.0,52.0,49.0,48.0,44.0,65.0,65.0,51.0,56.0,44.0,64.0,52.0,64.0,58.0,70.0,72.0,54.0,66.0,70.0,42.0,48.0,53.0,57.0,71.0,68.0,74.0
I. Ganago,69,80,1800000,8000,0,3.0,3.0,2,9,26,14.0,180,78,49.0,74.0,65.0,63.0,60.0,68.0,50.0,35.0,40.0,70.0,69.0,69.0,63.0,58.0,70.0,70.0,65.0,62.0,75.0,66.0,48.0,45.0,67.0,48.0,66.0,65.0,39.0,17.0,14.0
O. Ben-Harush,69,69,825000,7000,1,3.0,2.0,8,6,7,16.0,186,79,62.0,32.0,58.0,56.0,39.0,61.0,35.0,38.0,42.0,65.0,68.0,73.0,64.0,66.0,64.0,36.0,59.0,73.0,73.0,27.0,70.0,69.0,49.0,42.0,53.0,55.0,65.0,70.0,74.0
R. Weil,69,69,775000,7000,0,4.0,2.0,6,6,1,17.0,183,81,59.0,38.0,62.0,68.0,28.0,56.0,26.0,32.0,56.0,65.0,62.0,55.0,62.0,66.0,67.0,58.0,90.0,70.0,79.0,39.0,70.0,68.0,39.0,58.0,63.0,68.0,64.0,66.0,66.0
Álex Mula,69,77,1600000,4000,0,3.0,3.0,2,6,12,28.0,155,64,72.0,63.0,48.0,69.0,50.0,72.0,65.0,42.0,65.0,70.0,72.0,73.0,71.0,63.0,71.0,59.0,68.0,63.0,66.0,58.0,55.0,41.0,62.0,64.0,48.0,59.0,33.0,36.0,38.0
Tomané,69,72,1300000,3000,0,3.0,2.0,2,6,26,19.0,186,89,46.0,69.0,74.0,64.0,56.0,51.0,54.0,24.0,40.0,66.0,63.0,60.0,62.0,67.0,58.0,75.0,68.0,79.0,90.0,54.0,78.0,22.0,72.0,42.0,70.0,67.0,35.0,18.0,17.0
C. Sapong,69,69,1100000,5000,0,3.0,3.0,8,6,22,17.0,186,84,43.0,67.0,70.0,60.0,63.0,63.0,50.0,46.0,45.0,66.0,78.0,75.0,70.0,65.0,64.0,70.0,86.0,78.0,80.0,49.0,80.0,32.0,68.0,59.0,67.0,63.0,28.0,46.0,36.0
S. Asamoah,69,73,1200000,5000,0,3.0,3.0,2,6,20,12.0,165,64,66.0,46.0,52.0,66.0,59.0,70.0,38.0,41.0,71.0,72.0,71.0,62.0,78.0,66.0,90.0,71.0,70.0,77.0,54.0,61.0,78.0,73.0,60.0,65.0,48.0,59.0,67.0,63.0,63.0
J. Cavallaro,69,75,1400000,6000,0,3.0,3.0,1,6,12,15.0,177,73,57.0,65.0,43.0,70.0,47.0,73.0,61.0,41.0,65.0,70.0,79.0,78.0,84.0,66.0,79.0,67.0,29.0,62.0,71.0,78.0,42.0,39.0,63.0,69.0,56.0,65.0,27.0,35.0,36.0
H. Choudhury,69,80,1600000,17000,0,3.0,2.0,3,3,2,38.0,155,64,43.0,35.0,64.0,70.0,42.0,61.0,45.0,48.0,60.0,62.0,68.0,65.0,69.0,60.0,71.0,69.0,69.0,67.0,68.0,38.0,77.0,71.0,49.0,56.0,55.0,65.0,73.0,72.0,69.0
B. Pitman,69,69,1000000,7000,0,4.0,2.0,7,6,26,8.0,183,70,57.0,72.0,75.0,58.0,65.0,61.0,67.0,67.0,62.0,64.0,50.0,52.0,58.0,64.0,74.0,75.0,59.0,52.0,74.0,66.0,63.0,25.0,75.0,63.0,78.0,77.0,25.0,20.0,30.0
K. Kawamata,69,69,1100000,4000,1,3.0,3.0,8,6,26,20.0,183,76,32.0,74.0,74.0,62.0,64.0,69.0,35.0,32.0,45.0,68.0,59.0,61.0,65.0,49.0,53.0,69.0,75.0,73.0,84.0,60.0,67.0,20.0,70.0,45.0,63.0,60.0,29.0,32.0,36.0
M. Martínez,69,75,1200000,8000,0,3.0,3.0,6,3,1,16.0,180,66,52.0,35.0,51.0,67.0,37.0,68.0,39.0,70.0,70.0,66.0,62.0,67.0,61.0,60.0,41.0,73.0,65.0,75.0,84.0,68.0,67.0,69.0,57.0,59.0,55.0,60.0,70.0,70.0,64.0
J. Orejuela,69,76,0,0,0,3.0,2.0,8,3,19,18.0,155,71,51.0,51.0,64.0,72.0,18.0,55.0,46.0,63.0,69.0,63.0,69.0,66.0,62.0,70.0,70.0,72.0,55.0,82.0,69.0,59.0,60.0,67.0,48.0,60.0,55.0,69.0,65.0,69.0,64.0
L. Caicedo,69,74,1200000,4000,0,3.0,2.0,8,6,8,4.0,155,83,48.0,24.0,66.0,62.0,22.0,23.0,24.0,26.0,52.0,33.0,50.0,42.0,44.0,66.0,65.0,37.0,71.0,69.0,78.0,26.0,77.0,73.0,29.0,19.0,37.0,54.0,60.0,74.0,72.0
D. Vente,69,81,1800000,4000,0,4.0,3.0,2,6,26,34.0,155,70,40.0,71.0,70.0,68.0,56.0,63.0,44.0,39.0,42.0,71.0,79.0,76.0,77.0,66.0,64.0,61.0,85.0,65.0,64.0,55.0,32.0,30.0,73.0,62.0,64.0,67.0,25.0,18.0,17.0
M. Thiel,69,71,1300000,7000,1,3.0,3.0,8,3,12,21.0,189,81,68.0,62.0,48.0,67.0,60.0,73.0,67.0,65.0,58.0,70.0,69.0,77.0,69.0,67.0,60.0,79.0,55.0,64.0,76.0,68.0,43.0,33.0,66.0,59.0,46.0,57.0,24.0,32.0,25.0
